ret_20d_min,rsi_min,rsi_max,vol_min,dip_min,dip_max,adx_min,st_dir_up,cmf_min,body_pct_min,stoch_k_max,ut_gate,trades,win_rate,avg_pct,targets,stops,times
20,48,58,0.9,-8,-5,18,True,-0.05,0.3,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-8,-5,18,True,-0.05,0.3,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,18,True,-0.05,0.3,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,18,True,-0.05,0.3,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,18,True,-0.05,0.3,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-8,-5,18,True,-0.05,0.3,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,18,True,-0.05,0.5,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-8,-5,18,True,-0.05,0.5,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,18,True,-0.05,0.5,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,18,True,-0.05,0.5,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,18,True,-0.05,0.5,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-8,-5,18,True,-0.05,0.5,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,18,True,0.0,,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-8,-5,18,True,0.0,,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,18,True,0.0,,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,18,True,0.0,,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,18,True,0.0,,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-8,-5,18,True,0.0,,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,18,True,0.0,0.3,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-8,-5,18,True,0.0,0.3,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,18,True,0.0,0.3,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,18,True,0.0,0.3,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,18,True,0.0,0.3,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-8,-5,18,True,0.0,0.3,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,18,True,0.0,0.5,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-8,-5,18,True,0.0,0.5,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,18,True,0.0,0.5,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,18,True,0.0,0.5,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,18,True,0.0,0.5,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-8,-5,18,True,0.0,0.5,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,18,True,0.05,,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-8,-5,18,True,0.05,,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,18,True,0.05,,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,18,True,0.05,,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,18,True,0.05,,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-8,-5,18,True,0.05,,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,18,True,0.05,0.3,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-8,-5,18,True,0.05,0.3,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,18,True,0.05,0.3,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,18,True,0.05,0.3,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,18,True,0.05,0.3,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-8,-5,18,True,0.05,0.3,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,18,True,0.05,0.5,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-8,-5,18,True,0.05,0.5,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,18,True,0.05,0.5,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,18,True,0.05,0.5,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,18,True,0.05,0.5,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-8,-5,18,True,0.05,0.5,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,,,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-8,-5,22,False,,,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,,,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,,,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,,,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-8,-5,22,False,,,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,,0.3,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-8,-5,22,False,,0.3,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,,0.3,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,,0.3,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,,0.3,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-8,-5,22,False,,0.3,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,,0.5,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-8,-5,22,False,,0.5,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,,0.5,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,,0.5,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,,0.5,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-8,-5,22,False,,0.5,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,-0.05,,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-8,-5,22,False,-0.05,,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,-0.05,,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,-0.05,,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,-0.05,,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-8,-5,22,False,-0.05,,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,-0.05,0.3,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-8,-5,22,False,-0.05,0.3,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,-0.05,0.3,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,-0.05,0.3,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,-0.05,0.3,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-8,-5,22,False,-0.05,0.3,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,-0.05,0.5,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-8,-5,22,False,-0.05,0.5,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,-0.05,0.5,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,-0.05,0.5,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,-0.05,0.5,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-8,-5,22,False,-0.05,0.5,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,0.0,,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-8,-5,22,False,0.0,,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,0.0,,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,0.0,,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,0.0,,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-8,-5,22,False,0.0,,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,0.0,0.3,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-8,-5,22,False,0.0,0.3,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,0.0,0.3,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,0.0,0.3,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,0.0,0.3,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-8,-5,22,False,0.0,0.3,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,0.0,0.5,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-8,-5,22,False,0.0,0.5,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,0.0,0.5,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,0.0,0.5,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,0.0,0.5,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-8,-5,22,False,0.0,0.5,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,0.05,,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-8,-5,22,False,0.05,,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,0.05,,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,0.05,,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,0.05,,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-8,-5,22,False,0.05,,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,0.05,0.3,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-8,-5,22,False,0.05,0.3,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,0.05,0.3,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,0.05,0.3,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,0.05,0.3,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-8,-5,22,False,0.05,0.3,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,0.05,0.5,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-8,-5,22,False,0.05,0.5,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,0.05,0.5,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,0.05,0.5,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,False,0.05,0.5,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-8,-5,22,False,0.05,0.5,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,,,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-8,-5,22,True,,,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,,,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,,,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,,,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-8,-5,22,True,,,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,,0.3,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-8,-5,22,True,,0.3,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,,0.3,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,,0.3,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,,0.3,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-8,-5,22,True,,0.3,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,,0.5,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-8,-5,22,True,,0.5,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,,0.5,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,,0.5,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,,0.5,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-8,-5,22,True,,0.5,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,-0.05,,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-8,-5,22,True,-0.05,,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,-0.05,,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,-0.05,,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,-0.05,,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-8,-5,22,True,-0.05,,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,-0.05,0.3,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-8,-5,22,True,-0.05,0.3,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,-0.05,0.3,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,-0.05,0.3,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,-0.05,0.3,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-8,-5,22,True,-0.05,0.3,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,-0.05,0.5,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-8,-5,22,True,-0.05,0.5,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,-0.05,0.5,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,-0.05,0.5,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,-0.05,0.5,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-8,-5,22,True,-0.05,0.5,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,0.0,,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-8,-5,22,True,0.0,,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,0.0,,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,0.0,,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,0.0,,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-8,-5,22,True,0.0,,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,0.0,0.3,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-8,-5,22,True,0.0,0.3,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,0.0,0.3,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,0.0,0.3,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,0.0,0.3,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-8,-5,22,True,0.0,0.3,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,0.0,0.5,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-8,-5,22,True,0.0,0.5,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,0.0,0.5,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,0.0,0.5,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,0.0,0.5,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-8,-5,22,True,0.0,0.5,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,0.05,,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-8,-5,22,True,0.05,,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,0.05,,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,0.05,,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,0.05,,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-8,-5,22,True,0.05,,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,0.05,0.3,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-8,-5,22,True,0.05,0.3,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,0.05,0.3,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,0.05,0.3,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,0.05,0.3,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-8,-5,22,True,0.05,0.3,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,0.05,0.5,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-8,-5,22,True,0.05,0.5,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,0.05,0.5,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,0.05,0.5,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-8,-5,22,True,0.05,0.5,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-8,-5,22,True,0.05,0.5,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,,,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-12,-5,15,False,,,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,,,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,,,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,,,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-12,-5,15,False,,,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,,0.3,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-12,-5,15,False,,0.3,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,,0.3,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,,0.3,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,,0.3,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-12,-5,15,False,,0.3,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,,0.5,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-12,-5,15,False,,0.5,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,,0.5,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,,0.5,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,,0.5,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-12,-5,15,False,,0.5,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,-0.05,,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-12,-5,15,False,-0.05,,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,-0.05,,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,-0.05,,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,-0.05,,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-12,-5,15,False,-0.05,,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,-0.05,0.3,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-12,-5,15,False,-0.05,0.3,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,-0.05,0.3,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,-0.05,0.3,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,-0.05,0.3,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-12,-5,15,False,-0.05,0.3,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,-0.05,0.5,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-12,-5,15,False,-0.05,0.5,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,-0.05,0.5,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,-0.05,0.5,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,-0.05,0.5,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-12,-5,15,False,-0.05,0.5,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,0.0,,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-12,-5,15,False,0.0,,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,0.0,,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,0.0,,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,0.0,,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-12,-5,15,False,0.0,,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,0.0,0.3,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-12,-5,15,False,0.0,0.3,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,0.0,0.3,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,0.0,0.3,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,0.0,0.3,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-12,-5,15,False,0.0,0.3,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,0.0,0.5,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-12,-5,15,False,0.0,0.5,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,0.0,0.5,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,0.0,0.5,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,0.0,0.5,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-12,-5,15,False,0.0,0.5,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,0.05,,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-12,-5,15,False,0.05,,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,0.05,,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,0.05,,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,0.05,,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-12,-5,15,False,0.05,,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,0.05,0.3,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-12,-5,15,False,0.05,0.3,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,0.05,0.3,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,0.05,0.3,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,0.05,0.3,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-12,-5,15,False,0.05,0.3,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,0.05,0.5,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-12,-5,15,False,0.05,0.5,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,0.05,0.5,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,0.05,0.5,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,False,0.05,0.5,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-12,-5,15,False,0.05,0.5,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,True,,,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-12,-5,15,True,,,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,True,,,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,True,,,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,True,,,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-12,-5,15,True,,,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,True,,0.3,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-12,-5,15,True,,0.3,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,True,,0.3,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,True,,0.3,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,True,,0.3,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-12,-5,15,True,,0.3,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,True,,0.5,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-12,-5,15,True,,0.5,,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,True,,0.5,60.0,False,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,True,,0.5,60.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,True,,0.5,70.0,False,1,100.0,12.000000000000009,1,0,0
20,48,58,0.9,-12,-5,15,True,,0.5,70.0,True,0,0.0,0.0,0,0,0
20,48,58,0.9,-12,-5,15,True,-0.05,,,False,1,100.0,12.000000000000007,1,0,0
20,48,58,0.9,-12,-5,15,True,-0.05,,,True,0,0.0,0.0,0,0,0
